open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1692460800000,217.270,219.100,215.500,216.800,271245.06,1692489599999,58934610.41880,109773,138824.24,30163594.83670,0
1692489600000,216.800,217.490,215.230,215.830,133024.64,1692518399999,28773455.30690,63177,59868.97,12950848.70040,0
1692518400000,215.840,216.950,215.260,216.080,176919.69,1692547199999,38255915.62740,82037,82724.07,17888351.76490,0
1692547200000,216.090,218.000,215.310,216.410,150031.75,1692575999999,32521306.99550,68748,74579.36,16168624.48230,0
1692576000000,216.410,216.720,213.500,214.430,236105.29,1692604799999,50851010.55750,103222,109320.58,23548083.54340,0
1692604800000,214.430,215.070,205.300,208.260,1377809.34,1692633599999,289275732.08900,426692,663591.08,139330540.60640,0
1692633600000,208.250,212.120,207.140,210.220,584542.21,1692662399999,122606617.87330,180868,297814.53,62473784.96990,0
1692662400000,210.220,210.720,208.020,209.730,356273.47,1692691199999,74567342.63940,108728,173175.23,36246397.90640,0
1692691200000,209.740,210.750,202.970,205.260,911677.21,1692719999999,189082525.26380,265363,433663.63,89963994.67520,0
1692720000000,205.260,213.170,202.640,210.840,1318588.93,1692748799999,273276509.19370,431935,672423.32,139402454.83100,0
1692748800000,210.840,216.610,210.630,216.190,886876.01,1692777599999,189875778.55350,285729,465095.66,99578466.93900,0
1692777600000,216.190,216.560,212.370,215.300,657391.72,1692806399999,141008607.13670,210567,312204.75,66981227.86960,0
1692806400000,215.300,218.840,214.540,216.530,584415.90,1692835199999,126833431.96870,214855,304276.01,66047651.30400,0
1692835200000,216.530,221.200,215.430,219.340,431583.56,1692863999999,94287551.29510,144788,239797.53,52395352.43950,0
1692864000000,219.340,220.570,216.400,216.620,656101.16,1692892799999,143597571.79680,210980,331347.20,72533281.13310,0
1692892800000,216.630,219.350,215.400,219.060,387835.04,1692921599999,84303515.27660,142874,213870.26,46502532.55140,0
1692921600000,219.070,219.630,213.440,215.080,477268.84,1692950399999,103176642.54870,175795,227147.44,49116393.41450,0
1692950400000,215.080,218.800,215.030,216.750,481144.16,1692979199999,104157773.04240,182684,246341.11,53338108.62140,0
1692979200000,216.740,218.700,216.300,218.360,277375.80,1693007999999,60340078.14060,107859,143794.90,31285246.73690,0
1693008000000,218.370,219.410,216.810,217.040,174750.86,1693036799999,38057816.96960,74888,89170.77,19423966.37120,0
1693036800000,217.040,217.460,216.360,217.180,143723.48,1693065599999,31183816.95830,68507,71112.36,15430133.54250,0
1693065600000,217.180,217.210,216.020,216.340,115273.54,1693094399999,24951873.26780,63853,55896.05,12099417.06540,0
1693094400000,216.350,217.000,215.790,216.610,105595.28,1693123199999,22852484.75100,55824,54475.62,11789741.70560,0
1693123200000,216.600,219.300,216.530,218.490,270112.44,1693151999999,58858101.64280,94115,149910.51,32670906.87100,0
1693152000000,218.490,219.840,217.560,218.350,195098.15,1693180799999,42665417.67810,78778,99026.69,21659390.25490,0
1693180800000,218.340,218.450,215.610,216.010,237328.83,1693209599999,51533705.72230,102725,114299.94,24822872.99750,0
1693209600000,216.010,218.980,215.080,218.300,390439.20,1693238399999,84863769.91470,152016,204322.65,44411357.83690,0
1693238400000,218.300,219.520,217.280,218.750,221891.46,1693267199999,48451335.10060,96795,119250.01,26041147.48970,0
1693267200000,218.750,219.500,217.450,217.540,177382.57,1693295999999,38726983.53350,81964,88293.64,19277441.09430,0
1693296000000,217.540,239.000,216.880,228.270,1245182.66,1693324799999,284156441.55220,443436,647647.14,147767953.19130,0
1693324800000,228.270,231.000,225.790,226.870,508332.47,1693353599999,116022317.88070,202353,257010.92,58667391.15710,0
1693353600000,226.870,227.220,224.250,225.200,246662.40,1693382399999,55564646.00410,105323,124538.93,28056685.66180,0
1693382400000,225.220,225.520,221.900,223.040,317855.19,1693411199999,71191639.04510,120965,148602.37,33281464.92780,0
1693411200000,223.040,224.120,221.640,223.830,198697.72,1693439999999,44282583.40270,83650,104233.57,23234603.65220,0
1693440000000,223.830,224.080,222.670,223.600,118114.42,1693468799999,26373076.55660,64022,62262.18,13902931.52810,0
1693468800000,223.600,226.020,220.300,221.500,339844.65,1693497599999,75927357.85940,140617,168206.02,37590972.07400,0
1693497600000,221.490,221.530,213.910,216.580,618695.60,1693526399999,134608064.43130,236110,291409.30,63400068.76320,0
